id;object;cid;internal_review_id;is_user_local_guide;lang;place_id;published_at;published_at_datetime;pictures;response_from_owner;score;text;total_likes;total_reviews;user_name;user_link;user_internal_id;user_reviews_count;user_image_url;user_average_score;visited_in;collected_at;input_url;input_sort_by
446864;result;1,49E+19;ChZDSUhNMG9nS0VJQ0FnSUNla2VQV1l3EAE;t;de;ChIJ2RDiJW6-mkcRRKSDQ0onkc4;1,66E+12;2022-09-16 12:04:23.003+00;;;5;(Translated by Google) Friendly and empathetic staff. Dealing with the animals great! Very well educated people. (Original) Freundliches und einfÃ¼hlsames Personal. Umgang mit den Tieren top! Sehr gut Ausgebildete Leute.;1;23;Alexander BÃ¤chi;https://www.google.com/maps/contrib/104185816560603502669/reviews;1,04E+20;12;https://lh3.googleusercontent.com/a-/ACB-R5Ro1WSlnkI7kMnyqXJCTlUQBH4oOY0QR_jnaJNW;5;;05 Mar 2023 11:46:38;https://www.google.com/maps/place/VetTrust+Tierklinik+Oberland+Saland/@47.39533058852492517z/data=!3m1!4b1!4m6!3m5!1s0x479abe6e25e210d9:0xce91274a4383a444!8m2!3d47.3953269!4d8.8546812!16s%2Fg%2F11f31fwwy3;newest
446922;result;1,25E+18;ChZDSUhNMG9nS0VJQ0FnSURxZ1lYOUNnEAE;t;;ChIJNXoM5QOhmkcRBNaok_HRShE;1,63E+12;2021-07-10 13:53:55.585+00;;;4;;0;149;nav1664;https://www.google.com/maps/contrib/106815764329891464308/reviews;1,07E+20;113;https://lh3.googleusercontent.com/a-/ACB-R5TLeDqhrvrmHI9ocP7cdoxSUGUXHqoD3W5F3C2qmtM;04. Apr;;05 Mar 2023 11:47:18;https://www.google.com/maps/place/Kleintierklinik+Clavadetscher+%26+Partner/@47.41207768616497417z/data=!3m1!4b1!4m6!3m5!1s0x479aa103e50c7a35:0x114ad1f193a8d604!8m2!3d47.4120776!4d8.6164974!16s%2Fg%2F1tf6w9t8;newest
440407;result;5,16E+17;ChdDSUhNMG9nS0VJQ0FnSURCem91d3RnRRAB;t;;ChIJTeRhD_Qem0cRdZHi-gV_KQc;1,67E+12;2023-01-19 17:42:06.892+00;;;5;;0;138;Willy Lachauer;https://www.google.com/maps/contrib/101308340738731239493/reviews;1,01E+20;5;https://lh3.googleusercontent.com/a-/ACB-R5QYl_L82AQEDBH8gXoEqq4Vamnt6ZqGSaD16k_fwe0;04. Apr;;05 Mar 2023 11:53:02;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+St.+Gallen+Ost/@47.4328439401926517z/data=!3m1!4b1!4m6!3m5!1s0x479b1ef40f61e44d:0x7297f05fae29175!8m2!3d47.432843!4d9.4019265!16s%2Fg%2F1tdn7n67;newest
446396;result;6,17E+18;ChdDSUhNMG9nS0VJQ0FnSURCaE5TYzRRRRAB;f;de;ChIJGY-uTiltkEcR5qPVT9EHlVU;1,67E+12;2023-01-11 14:39:44.508+00;;(Translated by Google) Dear Ms. Duppenthaler, thank you for taking the time to rate us. We are pleased and motivated that you enjoyed your stay with us. We will continue to do our best and look forward to your next visit. Kind regards, your VetTrust Kleintierpraxis Wettingen (Original) Liebe Frau Duppenthaler, vielen Dank, dass Sie sich die Zeit genommen haben uns zu bewerten. Es freut und motiviert uns, dass es Ihnen bei uns gefallen hat. Wir werden weiterhin unser Bestes geben und freuen uns schon auf Ihren nÃ¤chsten Besuch. Herzliche GrÃ¼sse, Ihre VetTrust Kleintierpraxis Wettingen;5;(Translated by Google) Very nice staff and nicely decorated waiting room. The pedestals for a better overview of the space for our cats and the towels which can be placed over the transport boxes to calm them down are a great idea. We really appreciate that our cats are taken care of and that unnecessary treatments are not forced on us. (Original) Sehr nette Mitarbeiter und schÃ¶n eingerichtetes Wartezimmer. Die Podeste fÃ¼r die bessere Ãœbersicht Ã¼ber den Raum fÃ¼r unsere BÃ¼si und die HandtÃ¼cher welche zur Beruhigung Ã¼ber die Transportkistli gelegt werden kÃ¶nnen sind eine super Idee. Wir schÃ¤tzen es sehr, dass jeweils fÃ¼r das Wohl unserer BÃ¼si gesorgt wird und uns nicht unnÃ¶tige Behandlungen aufgedrÃ¤ngt werden.;2;38;Janine Duppenthaler;https://www.google.com/maps/contrib/112717209434726342341/reviews;1,13E+20;7;https://lh3.googleusercontent.com/a/AGNmyxZYr8SLcj-fqKeKPRuTnYRFJq2LuLOUdwT1pCl-;04. Jun;;05 Mar 2023 11:41:16;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Wettingen/@47.46679548332988717z/data=!3m1!4b1!4m6!3m5!1s0x47906d294eae8f19:0x559507d14fd5a3e6!8m2!3d47.4667954!4d8.3329887!16s%2Fg%2F11cn79vc2k;newest
446814;result;4,69E+18;ChdDSUhNMG9nS0VJQ0FnSUR1cUtLbXhnRRAB;f;de;ChIJkTyE5WG8mkcR9FjBoEAKIEE;1,66E+12;2022-08-12 09:37:59.06+00;;;2;(Translated by Google) technically not convincing, expensive, reason enough for a new veterinarian. (Original) fachlich nicht Ã¼berzeugend, preislich hoch, Grund genug fÃ¼r einen neuen Tierarzt.;1;59;dominikscheurer;https://www.google.com/maps/contrib/108002884487318663577/reviews;1,08E+20;12;https://lh3.googleusercontent.com/a-/ACB-R5T33UDeItKlSvqkA5yqvYce2tE8Q7YANa2uzBZ2GQ;04. Jul;;05 Mar 2023 11:46:05;https://www.google.com/maps/place/VetTrust+Tierklinik+Oberland+Pf%C3%A4ffikon/@47.36441918781850117z/data=!3m1!4b1!4m6!3m5!1s0x479abc61e5843c91:0x41200a40a0c158f4!8m2!3d47.3644155!4d8.7840388!16s%2Fg%2F11f38h533f;newest
446130;result;2,00E+18;ChZDSUhNMG9nS0VJQ0FnSURNOXBMX09nEAE;f;;ChIJO7t-Rkb3j0cRhQ4zkf4JuBs;1,58E+12;2019-12-29 17:58:58.318+00;;;5;;0;97;werner hÃ¤cki;https://www.google.com/maps/contrib/116665977296156604202/reviews;1,17E+20;28;https://lh3.googleusercontent.com/a-/ACB-R5QWkJ-eKaK07EUxQRdCG-5uZ-spnyJIh-OML4q9Xvc;04. Jun;;05 Mar 2023 11:38:17;https://www.google.com/maps/place/Tierarztpraxis+Seeblick/@46.97223078340432817z/data=!3m1!4b1!4m6!3m5!1s0x478ff746467ebb3b:0x1bb809fe91330e85!8m2!3d46.9722307!4d8.3404328!16s%2Fg%2F1tdjvycr;newest
446457;result;1,01E+17;ChZDSUhNMG9nS0VJQ0FnSUM2aDZDN0ZBEAE;f;de;ChIJK9ieJXmZmkcRHtJtVS47ZwE;1,63E+12;2021-09-14 09:37:29.582+00;;;5;(Translated by Google) A very nice practice and very friendly and helpful staff! They all take loving care of the animals and respond to the specific concerns of the owner. Thank you for the very competent good treatment! (Original) Eine super schÃ¶ne Praxis und sehr sehr freundliches sowie hilfsbereites Personal! Alle kÃ¼mmern sich liebevoll um die Tiere und gehen auf die spezifischen Anliegen des Besitzers ein. Vielen Dank fÃ¼r die sehr kompetente gute Behandlung!;0;71;Jo Ma;https://www.google.com/maps/contrib/115798098064047406366/reviews;1,16E+20;2;https://lh3.googleusercontent.com/a/AGNmyxY3q11MhH4hYKYkHUglO-tfAR5HBubLUJZiCUsLHA;04. Mai;;05 Mar 2023 11:41:55;https://www.google.com/maps/place/Kleintierpraxis+im+Zentrum/@47.50521788725364417z/data=!3m1!4b1!4m6!3m5!1s0x479a9979259ed82b:0x1673b2e556dd21e!8m2!3d47.5052178!4d8.7253644!16s%2Fg%2F11fyxdgxkk;newest
447058;result;1,34E+19;ChdDSUhNMG9nS0VJQ0FnSUNhNlpIS3BBRRAB;f;;ChIJH2Ls-3Z8kEcRvq0oZ5ctkrk;1,63E+12;2021-08-03 15:24:33.666+00;;;5;;0;95;marina becker;https://www.google.com/maps/contrib/113406957290801944353/reviews;1,13E+20;2;https://lh3.googleusercontent.com/a/AGNmyxYybUmQdS0Dhjyhh6ZAt9uwCECIkKmLg7NJFg3M;04. Mai;;05 Mar 2023 11:48:50;https://www.google.com/maps/place/Zentrum+f%C3%BCr+Tiermedizin+Klettgau/@47.6886688506027817z/data=!3m1!4b1!4m6!3m5!1s0x47907c76fbec621f:0xb9922d976728adbe!8m2!3d47.688668!4d8.5060278!16s%2Fg%2F1tdc4402;newest
446626;result;5,65E+18;ChdDSUhNMG9nS0VJQ0FnSUNlaUwtemd3RRAB;f;;ChIJpSNsIru5kUcRx-XRYVJBeU4;1,66E+12;2022-09-04 17:55:38.244+00;;(Translated by Google) Good day Thank you very much for your positive rating! We are very happy about it. With kind regards Alexandra Drossard (Original) Guten Tag Vielen lieben Dank fÃ¼r Ihre positive Bewertung! Wir freuen uns sehr darÃ¼ber. Freundliche GrÃ¼sse Alexandra Drossard;5;;0;223;Alberto Dominguez;https://www.google.com/maps/contrib/101177268758117640105/reviews;1,01E+20;2;https://lh3.googleusercontent.com/a-/ACB-R5QKYc8-GV9VTZEvo0UWINfKuwTDY1W18aZgGG5u;03. Aug;;05 Mar 2023 11:43:52;https://www.google.com/maps/place/Tierklinik+Basel/@47.52435867604473217z/data=!3m1!4b1!4m6!3m5!1s0x4791b9bb226c23a5:0x4e79415261d1e5c7!8m2!3d47.5243586!4d7.6044732!16s%2Fg%2F11f9xf2s8p;newest
440819;result;5,85E+18;ChZDSUhNMG9nS0VJQ0FnSURBd1oyZEFREAE;t;de;ChIJb_dA_kPXmkcRAGqsVT1wLFE;1,50E+12;2017-06-25 12:57:09.444+00;;;5;(Translated by Google) Great clinic! just go there (Original) Super Klinik! Gehen nur da hin.;0;160;Haris Durakovic;https://www.google.com/maps/contrib/111249128524581634015/reviews;1,11E+20;129;https://lh3.googleusercontent.com/a/AGNmyxbXXvu0xTB3WhoOcvx94gFOy3F8i4nA3w3VwTfX;04. Jul;;05 Mar 2023 11:57:27;https://www.google.com/maps/place/VetTrust+Tierklinik+Nesslau/@47.22218629197980617z/data=!3m1!4b1!4m6!3m5!1s0x479ad743fe40f76f:0x512c703d55ac6a00!8m2!3d47.2221862!4d9.1979806!16s%2Fg%2F1tj95cz_;newest
446373;result;9,78E+18;ChdDSUhNMG9nS0VJQ0FnSURNbXFMZ3RBRRAB;f;de;ChIJlxwBXNMxkEcRVFq9hfD4rYc;1,58E+12;2019-12-26 19:09:07.074+00;;;4;(Translated by Google) Good (Original) Gut;0;69;L. Mill;https://www.google.com/maps/contrib/112917861430180566918/reviews;1,13E+20;1;https://lh3.googleusercontent.com/a-/ACB-R5TvsUrnSCguicA3nAMOfKi8kbcTDp808RIUXr8n8d8;04. Sep;;05 Mar 2023 11:40:57;https://www.google.com/maps/place/Solovet+Tier%C3%A4rzte+AG/@47.3609563789951919z/data=!4m6!3m5!1s0x479031d35c011c97:0x87adf8f085bd5a54!8m2!3d47.360955!4d7.900195!16s%2Fg%2F11h53wfkhx;newest
446786;result;5,65E+18;ChdDSUhNMG9nS0VJQ0FnSURJeXBUU3ZnRRAB;f;;ChIJpSNsIru5kUcRx-XRYVJBeU4;1,55E+12;2018-12-30 12:32:22.479+00;;;5;;0;223;Seline Panknin;https://www.google.com/maps/contrib/118147050661804342173/reviews;1,18E+20;0;https://lh3.googleusercontent.com/a/AGNmyxZSd83O_7wZAY8x9n4cxxmVjw_9U8su97Pm5epq;03. Aug;;05 Mar 2023 11:45:39;https://www.google.com/maps/place/Tierklinik+Basel/@47.52435867604473217z/data=!3m1!4b1!4m6!3m5!1s0x4791b9bb226c23a5:0x4e79415261d1e5c7!8m2!3d47.5243586!4d7.6044732!16s%2Fg%2F11f9xf2s8p;newest
446178;result;1,51E+19;ChdDSUhNMG9nS0VJQ0FnSUNCNE5ycV93RRAB;f;;ChIJaZqDHPw7kEcR-Fp5zfYNNdI;1,67E+12;2022-12-14 15:14:29.647+00;;;5;;0;95;Comala Cama;https://www.google.com/maps/contrib/102303601472179975866/reviews;1,02E+20;8;https://lh3.googleusercontent.com/a-/ACB-R5TJPHCqmpxjzlXP0oQn6buVJoDikznRtxryIy0x0A;04. Apr;;05 Mar 2023 11:38:49;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Telli+Aarau/@47.39754178058615317z/data=!3m1!4b1!4m6!3m5!1s0x47903bfc1c839a69:0xd2350df6cd795af8!8m2!3d47.3975417!4d8.0586153!16s%2Fg%2F1tfpyrwd;newest
440584;result;1,43E+19;ChdDSUhNMG9nS0VJQ0FnSUR1aE5YYjNRRRAB;t;en;ChIJsXk3JcvgmkcRmMwJslg2xcU;1,66E+12;2022-08-13 14:16:18.418+00;;;5;Super.;0;162;Riccarda RÃ¼tsche;https://www.google.com/maps/contrib/107219479815141951331/reviews;1,07E+20;8;https://lh3.googleusercontent.com/a/AGNmyxY5EodBp57aNzUwGY64TvKbCy1lRNWDWxRKfOvC;04. Jun;;05 Mar 2023 11:49:54;https://www.google.com/maps/place/VetTrust+Kleintierklinik+am+Damm/@47.41349589242599117z/data=!3m1!4b1!4m6!3m5!1s0x479ae0cb253779b1:0xc5c53658b209cc98!8m2!3d47.4134958!4d9.2425991!16s%2Fg%2F1tcz78_p;newest
446140;result;2,00E+18;ChZDSUhNMG9nS0VJQ0FnSURVZ2ZYRmJREAE;f;de;ChIJO7t-Rkb3j0cRhQ4zkf4JuBs;1,57E+12;2019-08-25 10:29:30.682+00;;;1;(Translated by Google) Dear Mr. Krohm...I was amazed to read about your sad event. I think it's terrible that it's always about making big money....and not primarily about the lovely animals.. I'm very sorry that so many sad things have happened to you again. I suspect that one of the practice team didn't pass the information on to the doctor, for whatever reason (e.g. so as not to have to work unnecessarily longer...it's Saturday and is closed from 12 p.m.), so if it's that, it would I no longer recommend this practice and look for another vet practice that has a heart for animals and not just for the wallet. I wish that you and all other customers of the practice will not have to have this bad experience again in the future. (Original) Sehr geehrter Herr Krohm...ich habe mit Erstaunen von Ihrem traurigen Ereignis gelesen. Ich finde es furchtbar, das es dabei immer um das groÃŸe Geldverdienen geht....und nicht im Vordergrund um die lieben Tiere.. Es tut mir sehr leid, dass Ihnen soviel Trauriges wieder fahren ist. Ich vermute ,dass einer aus dem Praxis Team nicht die Information an die Ã„rztin weitergegeben hat, warum auch immer (z.B. um nicht unnÃ¶tig lÃ¤nger arbeiten zumÃ¼ssen...es ist ja Samstag und ab 12 Uhr geschlossen) Wenn es also an dem ist, wÃ¼rde ich diese Praxis nicht mehr empfehlen und mir eine andere Tierarzt Praxis suchen , die ein Herz fÃ¼r Tiere hat und nicht nur fÃ¼r die GeldbÃ¶rse. Ich wÃ¼nsche ihnen, dass Sie diese schlechte Erfahrung in der Zukunft nicht mehr machen mÃ¼ssen und allen anderen Kunden der Praxis auch.;3;97;Renate Felix;https://www.google.com/maps/contrib/109790975412639426016/reviews;1,10E+20;1;https://lh3.googleusercontent.com/a-/ACB-R5S7OOqWsG7Kwdqnr-j4_ewGjuWk7UGQgC6RtWyzVA;04. Jun;;05 Mar 2023 11:38:23;https://www.google.com/maps/place/Tierarztpraxis+Seeblick/@46.97223078340432817z/data=!3m1!4b1!4m6!3m5!1s0x478ff746467ebb3b:0x1bb809fe91330e85!8m2!3d46.9722307!4d8.3404328!16s%2Fg%2F1tdjvycr;newest
446465;result;1,01E+17;ChZDSUhNMG9nS0VJQ0FnSURLa0plTU5BEAE;f;;ChIJK9ieJXmZmkcRHtJtVS47ZwE;1,62E+12;2021-04-26 20:30:18.964+00;;;5;;0;71;Sara Freda;https://www.google.com/maps/contrib/109678915486474670552/reviews;1,10E+20;2;https://lh3.googleusercontent.com/a-/ACB-R5TL_RYjuPpjjYTGsKy7Q-vhP0YtgrDtjospUxV3;04. Mai;;05 Mar 2023 11:42:02;https://www.google.com/maps/place/Kleintierpraxis+im+Zentrum/@47.50521788725364417z/data=!3m1!4b1!4m6!3m5!1s0x479a9979259ed82b:0x1673b2e556dd21e!8m2!3d47.5052178!4d8.7253644!16s%2Fg%2F11fyxdgxkk;newest
440350;result;5,16E+17;ChdDSUhNMG9nS0VJQ0FnSURxbU12eS1BRRAB;t;de;ChIJTeRhD_Qem0cRdZHi-gV_KQc;1,62E+12;2021-06-27 20:18:39.379+00;;(Translated by Google) Thank you very much for your review! We are very pleased! Kind regards, Viola Dirauf (Original) Vielen lieben Dank fÃ¼r Ihre Bewertung! Wir freuen uns sehr! Herzliche GrÃ¼sse, Viola Dirauf;5;(Translated by Google) Very professional and very friendly service! You're in good hands there! Thanks. (Original) Sehr professionell und sehr freundlicher Service! Da ist man gut aufgehoben! Danke.;1;138;Familie Z.;https://www.google.com/maps/contrib/104516282920875079188/reviews;1,05E+20;86;https://lh3.googleusercontent.com/a-/ACB-R5RAsyznI4hG4qYEfIRStCEMAKDGIXcRSqtpFmJP-g;04. Apr;;05 Mar 2023 11:53:27;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+St.+Gallen+Ost/@47.4328439401926517z/data=!3m1!4b1!4m6!3m5!1s0x479b1ef40f61e44d:0x7297f05fae29175!8m2!3d47.432843!4d9.4019265!16s%2Fg%2F1tdn7n67;newest
447057;result;1,34E+19;ChdDSUhNMG9nS0VJQ0FnSUM2b1BIYmdnRRAB;f;;ChIJH2Ls-3Z8kEcRvq0oZ5ctkrk;1,63E+12;2021-08-27 16:47:34.46+00;;;4;;0;95;GrÃ¼ninger Angelika;https://www.google.com/maps/contrib/106419190604448599666/reviews;1,06E+20;3;https://lh3.googleusercontent.com/a-/ACB-R5RS_lhaBiSr9wMnvPRxkZA0fAtxrudWKSv4t_Ch;04. Mai;;05 Mar 2023 11:48:50;https://www.google.com/maps/place/Zentrum+f%C3%BCr+Tiermedizin+Klettgau/@47.6886688506027817z/data=!3m1!4b1!4m6!3m5!1s0x47907c76fbec621f:0xb9922d976728adbe!8m2!3d47.688668!4d8.5060278!16s%2Fg%2F1tdc4402;newest
440840;result;5,85E+18;ChdDSUhNMG9nS0VJQ0FnSURRNWZYNDdRRRAB;t;de;ChIJb_dA_kPXmkcRAGqsVT1wLFE;1,52E+12;2018-01-07 21:27:00.493+00;;;5;(Translated by Google) Very friendly climate (Original) Sehr freundliches Klima;1;160;Petra Forst;https://www.google.com/maps/contrib/112025905109461219878/reviews;1,12E+20;10;https://lh3.googleusercontent.com/a/AGNmyxY8rfZFsx1LQMS0VHjJGnUyS3F1gGF1rTH8FT5d;04. Jul;;05 Mar 2023 11:57:21;https://www.google.com/maps/place/VetTrust+Tierklinik+Nesslau/@47.22218629197980617z/data=!3m1!4b1!4m6!3m5!1s0x479ad743fe40f76f:0x512c703d55ac6a00!8m2!3d47.2221862!4d9.1979806!16s%2Fg%2F1tj95cz_;newest
446320;result;3,64E+18;ChdDSUhNMG9nS0VJQ0FnSURBd2VDOHRBRRAB;t;de;ChIJdUCYp3bHkUcRnqgwh2XgkjI;1,53E+12;2018-06-01 18:16:48.136+00;;;4;(Translated by Google) Competent team and a calm handling of animals. Explains well and understandably. (Original) Kompetentes Team und einen ruhigen Umgang mit Tieren. ErklÃ¤rt gut und verstÃ¤ndlich.;0;58;Natascha Jansen;https://www.google.com/maps/contrib/118378218029712144341/reviews;1,18E+20;25;https://lh3.googleusercontent.com/a-/ACB-R5QfESmg5kZkX0CALpbfK5pUqxnsLT8sGp44tp5LGg;04. Aug;;05 Mar 2023 11:40:25;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Therwil/@47.50003317559144117z/data=!3m1!4b1!4m6!3m5!1s0x4791c776a7984075:0x3292e0658730a89e!8m2!3d47.5000331!4d7.5591441!16s%2Fg%2F1ts1r4kv;newest
440420;result;5,16E+17;ChdDSUhNMG9nS0VJQ0FnSURta0xTaGhRRRAB;t;;ChIJTeRhD_Qem0cRdZHi-gV_KQc;1,64E+12;2022-01-15 23:20:42.054+00;;;4;;0;138;Vila;https://www.google.com/maps/contrib/112366785285109039896/reviews;1,12E+20;16;https://lh3.googleusercontent.com/a-/ACB-R5RqrsDISIMrju27iVHIph4uoV790w5_aTX6e3Us-Q;04. Apr;;05 Mar 2023 11:53:15;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+St.+Gallen+Ost/@47.4328439401926517z/data=!3m1!4b1!4m6!3m5!1s0x479b1ef40f61e44d:0x7297f05fae29175!8m2!3d47.432843!4d9.4019265!16s%2Fg%2F1tdn7n67;newest
440970;result;4,55E+18;ChdDSUhNMG9nS0VJQ0FnSURZd3V6cTd3RRAB;f;;ChIJGyWX2Q2WmkcRx1gLsoFhMz8;1,56E+12;2019-05-04 19:04:57.679+00;;(Translated by Google) Dear Mr. Bolliger We take the reviews of our customers very seriously and try to learn from them and continuously improve our services. Unfortunately, we cannot find your name in our customer file. Therefore, we assume that your negative experience is related to a case that took place under the name of another pet owner?! We would be very happy if you talked to the head veterinarian, med. vet Fabienne Barna (fabienne.barna@praxiszentrum-turbenthal.ch) so that we can find out more about the case. Kind regards The Team Practice Center Turbenthal (Original) Sehr geehrter Herr Bolliger Wir nehmen die Bewertungen unserer Kunden sehr ernst und versuchen daraus zu lernen und unsere Dienstleistungen laufend zu verbessern. Wir finden Ihren Namen leider nicht in unserer Kundendatei. Daher gehen wir davon aus, dass Ihr negative Erfahrung im Zusammenhang mit einem Fall steht, der unter dem Namen einer anderen Tierhalterin oder eines anderen Tierhalters stattgefunden hat?! Es wÃ¼rde uns sehr freuen, wenn Sie mit der leitenden TierÃ¤rztin med. vet. Fabienne Barna (fabienne.barna@praxiszentrum-turbenthal.ch) Kontakt aufnehmen kÃ¶nnten, damit wir nÃ¤heres Ã¼ber den Fall erfahren kÃ¶nnen. Mit freundlichen GrÃ¼ssen Das Team PraxisZentrum Turbenthal;1;;0;93;Robert Bolliger;https://www.google.com/maps/contrib/108265641438175702533/reviews;1,08E+20;2;https://lh3.googleusercontent.com/a/AGNmyxZyhWEArNRcqDbRcPC_BC2l68d72U7fL1UtxD5N;04. Aug;;05 Mar 2023 11:55:16;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Turbenthal/@47.43757658845262917z/data=!3m1!4b1!4m6!3m5!1s0x479a960dd997251b:0x3f336181b20b58c7!8m2!3d47.4375765!4d8.8452629!16s%2Fg%2F11cn7rd9tt;newest
446198;result;1,51E+19;ChZDSUhNMG9nS0VJQ0FnSURPMElqcVV3EAE;t;de;ChIJaZqDHPw7kEcR-Fp5zfYNNdI;1,66E+12;2022-06-25 09:01:27.623+00;;;4;(Translated by Google) Special place for our animals!! (Original) Speziellen Ort fÃ¼r unsere Tiere!!;0;95;Elizabeth Urbano;https://www.google.com/maps/contrib/115298053892677705398/reviews;1,15E+20;67;https://lh3.googleusercontent.com/a-/ACB-R5TQpJ39upvMAKm8VxqcYiZiSkN8RELcWunwYdDoZV4;04. Apr;;05 Mar 2023 11:39:01;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Telli+Aarau/@47.39754178058615317z/data=!3m1!4b1!4m6!3m5!1s0x47903bfc1c839a69:0xd2350df6cd795af8!8m2!3d47.3975417!4d8.0586153!16s%2Fg%2F1tfpyrwd;newest
447049;result;1,34E+19;ChdDSUhNMG9nS0VJQ0FnSURHMGRXNmxnRRAB;f;de;ChIJH2Ls-3Z8kEcRvq0oZ5ctkrk;1,64E+12;2021-12-01 06:42:16.687+00;;;5;(Translated by Google) I can highly recommend the Klettgau Veterinary Center. The team is very competent and friendly. I always got an appointment very quickly and the team responds very competently to the different needs of the animals. The practice has enough parking spaces directly in front of the door. (Original) Ich kann das Zentrum fÃ¼r Tiermedizin Klettgau sehr empfehlen. Das Team ist sehr kompetent und freundlich. Ich bekam immer sehr schnell einen Termin und das Team geht sehr kompetent auf verschiedene BedÃ¼rfnisse der Tiere ein. Die Praxis hat genug ParkplÃ¤tze direkt vor der TÃ¼r.;1;95;Jenny Jenny;https://www.google.com/maps/contrib/111081324201471147799/reviews;1,11E+20;1;https://lh3.googleusercontent.com/a/AGNmyxbtSvucz05wyrys8bSDczUrC6vlb20HjviPwkZ6;04. Mai;;05 Mar 2023 11:48:44;https://www.google.com/maps/place/Zentrum+f%C3%BCr+Tiermedizin+Klettgau/@47.6886688506027817z/data=!3m1!4b1!4m6!3m5!1s0x47907c76fbec621f:0xb9922d976728adbe!8m2!3d47.688668!4d8.5060278!16s%2Fg%2F1tdc4402;newest
446613;result;5,65E+18;ChZDSUhNMG9nS0VJQ0FnSURlODVpR0FREAE;f;de;ChIJpSNsIru5kUcRx-XRYVJBeU4;1,67E+12;2022-10-19 06:43:48.465+00;;(Translated by Google) Hello Mrs Schulze Thank you for the positive review. I will be happy to forward it to our reception team. Best regards Alexandra Drossard (Original) Guten Tag Frau Schulze Vielen Dank fÃ¼r die positive Bewertung. Ich werde es gerne an unsere Mitarbeiter vom Empfangsteam weiterleiten. Beste GrÃ¼sse Alexandra Drossard;5;(Translated by Google) Butzli has been fit again since your intervention yesterday. I would like to say a personal thank you, also to the nice lady at reception, who kept calm despite the rush and who looked after us so lovingly and prioritized because Butzli was in such a bad way. (Original) Butzli ist seit Ihrer Intervention gestern wieder topfit. Ich bedanke mich persÃ¶nlich, auch bei der netten Dame am Empfang, die trotz Hochbetrieb die Ruhe behielt und uns so liebevoll betreut und priorisiert hat, weil es so schlimm um Butzli stand.;1;223;Emilia Schulze;https://www.google.com/maps/contrib/107033094020756875045/reviews;1,07E+20;9;https://lh3.googleusercontent.com/a/AGNmyxaEcCYCwyGQgAlRmqpDcOr5vCz356eKiKE-8Kfx;03. Aug;;05 Mar 2023 11:43:44;https://www.google.com/maps/place/Tierklinik+Basel/@47.52435867604473217z/data=!3m1!4b1!4m6!3m5!1s0x4791b9bb226c23a5:0x4e79415261d1e5c7!8m2!3d47.5243586!4d7.6044732!16s%2Fg%2F11f9xf2s8p;newest
447000;result;1,25E+18;ChdDSUhNMG9nS0VJQ0FnSUNnaE8zS3BBRRAB;f;de;ChIJNXoM5QOhmkcRBNaok_HRShE;1,52E+12;2018-01-03 21:20:11.476+00;;;5;(Translated by Google) Best small animal clinic far and wide. Very competent even in difficult cases. Always very committed, friendly and courteous, a super well-established and friendly team. (Original) Beste Kleintierklinik weit und breit. Auch in schwierigen FÃ¤llen sehr kompetent. Immer sehr engagiert, freundlich und zuvorkommend, ein super eingespieltes und sympathisches Team.;1;149;Ralf KreienbÃ¼hl;https://www.google.com/maps/contrib/100871432526987675108/reviews;1,01E+20;99;https://lh3.googleusercontent.com/a-/ACB-R5TqY8WA5DFez-X1GLt5wA322QKTzwe9n4JnJ943iQ;04. Apr;;05 Mar 2023 11:48:11;https://www.google.com/maps/place/Kleintierklinik+Clavadetscher+%26+Partner/@47.41207768616497417z/data=!3m1!4b1!4m6!3m5!1s0x479aa103e50c7a35:0x114ad1f193a8d604!8m2!3d47.4120776!4d8.6164974!16s%2Fg%2F1tf6w9t8;newest
440409;result;5,16E+17;ChdDSUhNMG9nS0VJQ0FnSURjNW9TOHJ3RRAB;f;;ChIJTeRhD_Qem0cRdZHi-gV_KQc;1,59E+12;2020-06-09 19:19:38.322+00;;;5;;0;138;Gabi Tiepner;https://www.google.com/maps/contrib/116749151388187074517/reviews;1,17E+20;0;https://lh3.googleusercontent.com/a-/ACB-R5Qo6-FQz1I2NHizCSsHMvGMGDDYs9BcwXBP95T53A;04. Apr;;05 Mar 2023 11:53:47;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+St.+Gallen+Ost/@47.4328439401926517z/data=!3m1!4b1!4m6!3m5!1s0x479b1ef40f61e44d:0x7297f05fae29175!8m2!3d47.432843!4d9.4019265!16s%2Fg%2F1tdn7n67;newest
